2008-06-12 16:00,27.0,29.6,23.0,79,1007,10.0,NW,18.5,Overcast,
2008-06-12 17:00,25.0,-,22.0,83,1008,10.0,W,11.1,Overcast,
2008-06-12 18:00,24.0,-,22.0,89,1008,10.0,WSW,13.0,Overcast,
2008-06-12 19:00,23,-,21,86,1009,10,W,7.4,PartlyCloudy,
2008-06-12 19:00,23.0,-,21.0,88,1009,10.0,W,7.4,Overcast,
2008-06-13 07:00,23,,21,86,1010,10,Calm,Calm,PartlyCloudy,
2008-06-13 07:00,23.0,,21.0,88,1010,10.0,Calm,Calm,Overcast,
2008-06-13 09:00,24.0,,22.0,89,1012,10.0,Calm,Calm,Overcast,
2008-06-13 10:00,24.0,,22.0,89,1012,10.0,NE,5.6,Overcast,
2008-06-13 11:00,25.0,,22.0,83,1011,10.0,NNW,5.6,Overcast,
2008-06-13 12:00,25.0,,22.0,83,1011,10.0,NNW,9.3,Overcast,
2008-06-13 13:00,26,,22,70,1010,10,NW,9.3,PartlyCloudy,
2008-06-13 13:00,26.0,,22.0,78,1009,10.0,NW,9.3,MostlyCloudy,
2008-06-13 14:00,26.0,,22.0,78,1009,10.0,NW,13.0,Overcast,
2008-06-13 15:00,25.0,,22.0,83,1009,10.0,W,7.4,Overcast,
2008-06-13 16:00,25.0,,21.0,78,1009,10.0,W,11.1,Overcast,
2008-06-13 17:00,25.0,,21.0,78,1009,10.0,WSW,13.0,Overcast,
2008-06-13 18:00,24.0,,21.0,83,1009,10.0,W,5.6,ScatteredClouds,
2008-06-13 19:00,23,,21,86,1009,10,W,5.6,PartlyCloudy,
2008-06-13 19:00,23.0,,21.0,88,1009,-,W,5.6,Clear,
2008-06-14 07:00,21,-,20,88,1010,10,Calm,Calm,PartlyCloudy,
2008-06-14 07:00,21.0,-,20.0,94,1010,-,Calm,Calm,Clear,
2008-06-14 08:00,23.0,-,20.0,83,1011,-,SSE,7.4,Clear,
2008-06-14 09:00,26.0,-,20.0,69,1011,-,WSW,5.6,Clear,
2008-06-14 10:00,28.0,30.2,21.0,66,1011,-,NW,7.4,Clear,
2008-06-14 11:00,29.0,31.3,21.0,62,1010,-,NNW,7.4,Clear,
2008-06-14 12:00,29.0,31.3,21.0,62,1010,-,NW,14.8,Clear,
2008-06-14 13:00,30,-,21,49,1009,10,NW,13.0,PartlyCloudy,
2008-06-14 13:00,30.0,32.4,21.0,58,1009,-,NW,13.0,Clear,
2008-06-14 14:00,28.0,30.7,22.0,70,1009,-,W,13.0,Clear,
2008-06-14 15:00,28.0,30.7,22.0,70,1008,10.0,W,14.8,ScatteredClouds,
2008-06-14 16:00,27.0,29.2,22.0,74,1008,10.0,W,14.8,ScatteredClouds,
2008-06-14 17:00,27.0,28.9,21.0,70,1008,10.0,WNW,11.1,PartlyCloudy,
2008-06-14 18:00,26.0,-,21.0,74,1008,-,W,7.4,Clear,
2008-06-14 19:00,25,-,21,71,1010,10,W,5.6,PartlyCloudy,
2008-06-14 19:00,25.0,-,21.0,78,1010,-,W,5.6,Clear,
2008-06-15 07:00,23,-,21,85,1011,10,Calm,Calm,PartlyCloudy,
2008-06-15 07:00,23.0,-,21.0,88,1011,-,Calm,Calm,Clear,
2008-06-15 08:00,24.0,-,21.0,83,1012,-,Calm,Calm,Clear,
2008-06-15 09:00,25.0,-,21.0,78,1012,-,ESE,5.6,Clear,
2008-06-15 10:00,26.0,-,21.0,74,1012,-,WNW,7.4,Clear,
2008-06-15 11:00,28.0,30.2,21.0,66,1011,-,E,5.6,Clear,
2008-06-15 12:00,29.0,32.0,22.0,66,1010,-,WNW,7.4,Clear,
2008-06-15 13:00,30.0,33.2,22.0,62,1009,-,WNW,7.4,Clear,
2008-06-15 14:00,30.0,33.2,22.0,62,1008,-,NW,9.3,Clear,
2008-06-15 15:00,30.0,32.4,21.0,58,1008,-,WNW,7.4,Clear,
2008-06-15 16:00,29.0,31.3,21.0,62,1008,-,W,9.3,Clear,
2008-06-15 17:00,27.0,28.9,21.0,70,1009,-,W,14.8,Clear,
2008-06-15 19:00,25,-,21,71,1009,10,W,5.6,PartlyCloudy,
2008-06-15 19:00,25.0,-,21.0,78,1009,-,W,5.6,Clear,
2008-06-16 07:00,23,-,21,86,1011,10,Calm,Calm,PartlyCloudy,
2008-06-16 07:00,23.0,-,21.0,88,1011,10.0,Calm,Calm,MostlyCloudy,
2008-06-16 08:00,25.0,-,21.0,78,1012,10.0,Calm,Calm,MostlyCloudy,
2008-06-16 09:00,25.0,-,21.0,78,1012,10.0,Calm,Calm,MostlyCloudy,
2008-06-16 10:00,27.0,28.9,21.0,70,1012,-,E,5.6,Clear,
2008-06-16 11:00,27.0,28.9,21.0,70,1012,-,NNW,7.4,Clear,
2008-06-16 12:00,29.0,32.0,22.0,66,1011,10.0,NNW,14.8,MostlyCloudy,
2008-06-16 13:00,29,-,22,55,1011,10,NNW,18.5,PartlyCloudy,
2008-06-16 13:00,29.0,32.0,22.0,66,1011,10.0,NNW,18.5,ScatteredClouds,
2008-06-16 14:00,28.0,30.7,22.0,70,1010,10.0,NNW,16.7,MostlyCloudy,
2008-06-16 15:00,28.0,30.7,22.0,70,1010,10.0,NNW,13.0,MostlyCloudy,
2008-06-16 16:00,27.0,29.2,22.0,74,1009,10.0,NW,13.0,MostlyCloudy,
2008-06-16 17:00,26.0,-,22.0,78,1009,-,NNW,7.4,Clear,
2008-06-16 18:00,25.0,-,22.0,83,1009,-,WSW,5.6,Clear,
2008-06-16 19:00,24,-,22,81,1010,10,WSW,5.6,PartlyCloudy,
2008-06-16 19:00,24.0,-,22.0,89,1010,-,WSW,5.6,Clear,
2008-06-17 07:00,22,-,21,90,1012,10,Calm,Calm,PartlyCloudy,
2008-06-17 07:00,22.0,-,21.0,94,1012,-,Calm,Calm,Clear,
2008-06-17 08:00,24.0,-,21.0,83,1013,-,S,7.4,Clear,
2008-06-17 09:00,26.0,-,21.0,74,1013,-,SSE,5.6,Clear,
2008-06-17 10:00,28.0,30.2,21.0,66,1013,-,SW,5.6,Clear,
2008-06-17 11:00,29.0,32.0,22.0,66,1012,-,E,9.3,Clear,
2008-06-17 12:00,29.0,31.3,21.0,62,1012,10.0,ESE,5.6,ScatteredClouds,
2008-06-17 13:00,30,-,21,50,1011,10,NW,9.3,PartlyCloudy,
2008-06-17 13:00,30.0,32.4,21.0,58,1011,10.0,NW,9.3,ScatteredClouds,
2008-06-17 14:00,28.0,30.7,22.0,70,1011,10.0,NW,9.3,MostlyCloudy,
2008-06-17 15:00,27.0,29.2,22.0,74,1010,10.0,NW,14.8,MostlyCloudy,
2008-06-17 16:00,26.0,-,22.0,78,1009,10.0,NNW,11.1,MostlyCloudy,
2008-06-17 17:00,25.0,-,22.0,83,1010,10.0,WNW,9.3,Overcast,
2008-06-17 18:00,25.0,-,22.0,83,1010,-,WSW,7.4,Clear,
2008-06-17 19:00,24,-,22,85,1011,10,WSW,7.4,PartlyCloudy,
2008-06-17 19:00,24.0,-,22.0,89,1011,-,WSW,7.4,Clear,
2008-06-18 07:00,24,-,20,74,1010,10,Calm,Calm,PartlyCloudy,
2008-06-18 07:00,24.0,-,20.0,78,1011,-,Calm,Calm,Clear,
2008-06-18 08:00,25.0,-,20.0,74,1012,-,S,7.4,Clear,
2008-06-18 09:00,26.0,-,20.0,69,-,-,E,7.4,Clear,
2008-06-18 10:00,28,-,21,59,1012,10,N,7.4,PartlyCloudy,
2008-06-18 10:00,28.0,30.2,21.0,66,1012,-,N,7.4,Clear,
2008-06-18 11:00,28.0,29.7,20.0,62,1012,-,NNW,13.0,Clear,
2008-06-18 12:00,30.0,32.4,21.0,58,1011,-,WSW,11.1,Clear,
2008-06-18 13:00,30,-,21,49,1011,10,W,14.8,,
2008-06-18 13:00,30.0,32.4,21.0,58,1011,-,W,14.8,Clear,
2008-06-18 14:00,30.0,32.4,21.0,58,1010,-,W,14.8,Clear,
2008-06-18 15:00,30.0,32.4,21.0,58,1009,-,SSW,11.1,Clear,
2008-06-18 16:00,30,-,21,49,1009,10,WNW,13.0,PartlyCloudy,
2008-06-18 16:00,30.0,32.4,21.0,58,1009,-,WNW,13.0,Clear,
2008-06-18 17:00,28.0,30.2,21.0,66,1009,-,W,14.8,Clear,
2008-06-18 18:00,25.0,-,20.0,74,1009,-,W,11.1,Clear,
2008-06-18 19:00,24,-,-,10,WSW,9.3,-,-,,
2008-06-18 19:00,24.0,-,20.0,78,1010,-,WSW,9.3,Clear,
2008-06-19 07:00,24,-,20,74,1010,10,Calm,Calm,PartlyCloudy,
2008-06-19 07:00,24.0,-,20.0,78,1010,-,Calm,Calm,Clear,
2008-06-19 08:00,24.0,-,20.0,78,1011,-,Calm,Calm,Clear,
2008-06-19 09:00,25.0,-,20.0,74,1011,10.0,Variable,3.7,Overcast,
2008-06-19 10:00,28.0,30.2,21.0,66,1011,10.0,S,7.4,ScatteredClouds,
2008-06-19 11:00,28.0,30.2,21.0,66,1011,10.0,NW,7.4,Overcast,
2008-06-19 12:00,29.0,31.3,21.0,62,1010,-,NW,27.8,Clear,
